geometry,kód,adm1_code,iso_3166_2,kraj,datum,datum-7,dnes (ČR: 19),dnes,dnes-7,změna,1.3.20,2.3.20,3.3.20,4.3.20,5.3.20,6.3.20,7.3.20,8.3.20,9.3.20,10.3.20,11.3.20,12.3.20,13.3.20,14.3.20,15.3.20,16.3.20,17.3.20,18.3.20,19.3.20,20.3.20,21.3.20,22.3.20,23.3.20,24.3.20,25.3.20,26.3.20,27.3.20,28.3.20,29.3.20,30.3.20,31.3.20,1.4.20,2.4.20,3.4.20,4.4.20,5.4.20,6.4.20,7.4.20,8.4.20,9.4.20,10.4.20,11.4.20,12.4.20,13.4.20,14.4.20,15.4.20,16.4.20,17.4.20,18.4.20,19.4.20,20.4.20,21.4.20,22.4.20,23.4.20,24.4.20,25.4.20,26.4.20,27.4.20,28.4.20,29.4.20,30.4.20,1.5.20,2.5.20,3.5.20,4.5.20,5.5.20,6.5.20,7.5.20,8.5.20,9.5.20,10.5.20,11.5.20,12.5.20,13.5.20,14.5.20,15.5.20,16.5.20,17.5.20,18.5.20,19.5.20,20.5.20,21.5.20,22.5.20,23.5.20,24.5.20,25.5.20,26.5.20,27.5.20,28.5.20,29.5.20,30.5.20,31.5.20,1.6.20,2.6.20,3.6.20,4.6.20,5.6.20,6.6.20,7.6.20,8.6.20,9.6.20,10.6.20,11.6.20,12.6.20,13.6.20,14.6.20,15.6.20,16.6.20,17.6.20,18.6.20,19.6.20,20.6.20,21.6.20,22.6.20,23.6.20,24.6.20,25.6.20,26.6.20,27.6.20,28.6.20,29.6.20,30.6.20,1.7.20,2.7.20,3.7.20,4.7.20,5.7.20,6.7.20,7.7.20,8.7.20,9.7.20,10.7.20,11.7.20,12.7.20,13.7.20,14.7.20,15.7.20,16.7.20,17.7.20,18.7.20,19.7.20,20.7.20,21.7.20,22.7.20,23.7.20,24.7.20,25.7.20,26.7.20,27.7.20,28.7.20,29.7.20,30.7.20,31.7.20,1.8.20,2.8.20,3.8.20,4.8.20,5.8.20,6.8.20,7.8.20,8.8.20,9.8.20,10.8.20,11.8.20,12.8.20,13.8.20,14.8.20,15.8.20,16.8.20,17.8.20,18.8.20,19.8.20,20.8.20,21.8.20,22.8.20,23.8.20,24.8.20,25.8.20,26.8.20,27.8.20,28.8.20,29.8.20,30.8.20,31.8.20,1.9.20,2.9.20,3.9.20,4.9.20,5.9.20,6.9.20,7.9.20,8.9.20,9.9.20,10.9.20,11.9.20,12.9.20,13.9.20,14.9.20,15.9.20,16.9.20,17.9.20,18.9.20,19.9.20,20.9.20,21.9.20,22.9.20,23.9.20,24.9.20,25.9.20,26.9.20,27.9.20,28.9.20,29.9.20,30.9.20,1.10.20,2.10.20,3.10.20,4.10.20,5.10.20,6.10.20,7.10.20,8.10.20,9.10.20,10.10.20,11.10.20,12.10.20,13.10.20,14.10.20,15.10.20,16.10.20,17.10.20,18.10.20,19.10.20,20.10.20,21.10.20,22.10.20,23.10.20,24.10.20,25.10.20,26.10.20,27.10.20,28.10.20,29.10.20,30.10.20,31.10.20,1.11.20,2.11.20,3.11.20,4.11.20,5.11.20,6.11.20,7.11.20,8.11.20,9.11.20,10.11.20,11.11.20,12.11.20,13.11.20,14.11.20,15.11.20,16.11.20,17.11.20,18.11.20,19.11.20,20.11.20,21.11.20,22.11.20,23.11.20,24.11.20,25.11.20,26.11.20,27.11.20,28.11.20,29.11.20,30.11.20,1.12.20,2.12.20,3.12.20,4.12.20,5.12.20,6.12.20,7.12.20,8.12.20,9.12.20,10.12.20,11.12.20,12.12.20,13.12.20,14.12.20,15.12.20,16.12.20,17.12.20,18.12.20,19.12.20,20.12.20,21.12.20,22.12.20,23.12.20,24.12.20,25.12.20,26.12.20,27.12.20,28.12.20,29.12.20,30.12.20,31.12.20,1.1.21,2.1.21,3.1.21,4.1.21,5.1.21,6.1.21,7.1.21,8.1.21,9.1.21,10.1.21,11.1.21,12.1.21,13.1.21,14.1.21,15.1.21,16.1.21,17.1.21,18.1.21,19.1.21,20.1.21,21.1.21,22.1.21,23.1.21,24.1.21,25.1.21,26.1.21,27.1.21,28.1.21,29.1.21,30.1.21,31.1.21,1.2.21,2.2.21,3.2.21,4.2.21,5.2.21,6.2.21,7.2.21,8.2.21,9.2.21,10.2.21,11.2.21,12.2.21,13.2.21,14.2.21,15.2.21,16.2.21,17.2.21,18.2.21,19.2.21,20.2.21,21.2.21,22.2.21,23.2.21,24.2.21,25.2.21,26.2.21,27.2.21,28.2.21,1.3.21,2.3.21,3.3.21,4.3.21,5.3.21,6.3.21,7.3.21,8.3.21,9.3.21,10.3.21,11.3.21,12.3.21,13.3.21,14.3.21,15.3.21,16.3.21,17.3.21,18.3.21,19.3.21,20.3.21,21.3.21,22.3.21,23.3.21,24.3.21,25.3.21,26.3.21,27.3.21,28.3.21,29.3.21,30.3.21,31.3.21,1.4.21,2.4.21,3.4.21,4.4.21,5.4.21,6.4.21,7.4.21,8.4.21,9.4.21,10.4.21,11.4.21,12.4.21,13.4.21,14.4.21,15.4.21,16.4.21,17.4.21,18.4.21,19.4.21,20.4.21,21.4.21,22.4.21,23.4.21,24.4.21,25.4.21,26.4.21,27.4.21,28.4.21,29.4.21,30.4.21,1.5.21,2.5.21,3.5.21,4.5.21,5.5.21,6.5.21,7.5.21,8.5.21,9.5.21,10.5.21,11.5.21,12.5.21,13.5.21,14.5.21,15.5.21,16.5.21,17.5.21,18.5.21,19.5.21,20.5.21,21.5.21,22.5.21,23.5.21,24.5.21,25.5.21,26.5.21,27.5.21,28.5.21,29.5.21,30.5.21,31.5.21,1.6.21,2.6.21,3.6.21,4.6.21,5.6.21,6.6.21,7.6.21,8.6.21,9.6.21,10.6.21,11.6.21,12.6.21,13.6.21,14.6.21,15.6.21,16.6.21,17.6.21,18.6.21,19.6.21,20.6.21,21.6.21,22.6.21,23.6.21,24.6.21,25.6.21,26.6.21,27.6.21,28.6.21,29.6.21,30.6.21,1.7.21,2.7.21,3.7.21,4.7.21,5.7.21,6.7.21,7.7.21,8.7.21,9.7.21,10.7.21,11.7.21,12.7.21,13.7.21,14.7.21,15.7.21,16.7.21,17.7.21,18.7.21,19.7.21,20.7.21,21.7.21,22.7.21,23.7.21,24.7.21,25.7.21,26.7.21,27.7.21,28.7.21,29.7.21,30.7.21,31.7.21,1.8.21,2.8.21,3.8.21,4.8.21,5.8.21,6.8.21,7.8.21,8.8.21,9.8.21,10.8.21,11.8.21,12.8.21,13.8.21,14.8.21,15.8.21,16.8.21,17.8.21,18.8.21,19.8.21,20.8.21,21.8.21,22.8.21,23.8.21,24.8.21,25.8.21,26.8.21,27.8.21,28.8.21,29.8.21,30.8.21,31.8.21,1.9.21,2.9.21,3.9.21,4.9.21,5.9.21,6.9.21,7.9.21,8.9.21,9.9.21,10.9.21,11.9.21,12.9.21,13.9.21,14.9.21,15.9.21,16.9.21,17.9.21,18.9.21,19.9.21,20.9.21,21.9.21,22.9.21,23.9.21,24.9.21,25.9.21,26.9.21,27.9.21,28.9.21,29.9.21,30.9.21,1.10.21,2.10.21,3.10.21,4.10.21,5.10.21,6.10.21,7.10.21,8.10.21,9.10.21,10.10.21,11.10.21,12.10.21,13.10.21,14.10.21,15.10.21,16.10.21,17.10.21,18.10.21,19.10.21,20.10.21,21.10.21,22.10.21,23.10.21,24.10.21,25.10.21,26.10.21,27.10.21,28.10.21,29.10.21,30.10.21,31.10.21,1.11.21,2.11.21,3.11.21,4.11.21,5.11.21,6.11.21,7.11.21,8.11.21,9.11.21,10.11.21,11.11.21,12.11.21,13.11.21,14.11.21,15.11.21,16.11.21,17.11.21,18.11.21,19.11.21,20.11.21,21.11.21,22.11.21,23.11.21,24.11.21,25.11.21,26.11.21,27.11.21,28.11.21,29.11.21,30.11.21,1.12.21,2.12.21,3.12.21,4.12.21,5.12.21,6.12.21,7.12.21,8.12.21,9.12.21,10.12.21,11.12.21,12.12.21,13.12.21,14.12.21,15.12.21,16.12.21,17.12.21,18.12.21,19.12.21,20.12.21,21.12.21,22.12.21,23.12.21,24.12.21,25.12.21,26.12.21,27.12.21,28.12.21,29.12.21,30.12.21,31.12.21,1.1.22,2.1.22,3.1.22,4.1.22,5.1.22,6.1.22,7.1.22,8.1.22,9.1.22,10.1.22,11.1.22,12.1.22,13.1.22,14.1.22,15.1.22,16.1.22,17.1.22,18.1.22,19.1.22,20.1.22,21.1.22,22.1.22,23.1.22,24.1.22,25.1.22,26.1.22,27.1.22,28.1.22,29.1.22,30.1.22,31.1.22,1.2.22,2.2.22,3.2.22,4.2.22,5.2.22,6.2.22,7.2.22,8.2.22,9.2.22,10.2.22,11.2.22,12.2.22,13.2.22,14.2.22,15.2.22,16.2.22,17.2.22,18.2.22,19.2.22,20.2.22,21.2.22,22.2.22,23.2.22,24.2.22,25.2.22,26.2.22,27.2.22,28.2.22,1.3.22,2.3.22,3.3.22,4.3.22,5.3.22,6.3.22,7.3.22,8.3.22,9.3.22,10.3.22,11.3.22,12.3.22,13.3.22,14.3.22,15.3.22,16.3.22,17.3.22,18.3.22,19.3.22,20.3.22,21.3.22,22.3.22,23.3.22,24.3.22,25.3.22,26.3.22,27.3.22,28.3.22,29.3.22,30.3.22,31.3.22,1.4.22,2.4.22,3.4.22,4.4.22,5.4.22,6.4.22,7.4.22,8.4.22,9.4.22,10.4.22,11.4.22,12.4.22,13.4.22,14.4.22,15.4.22,16.4.22,17.4.22,18.4.22,19.4.22,20.4.22,21.4.22,22.4.22,23.4.22,24.4.22,25.4.22,26.4.22,27.4.22,28.4.22,29.4.22,30.4.22,1.5.22,2.5.22,3.5.22,4.5.22,5.5.22,6.5.22,7.5.22,8.5.22,9.5.22,10.5.22,11.5.22,12.5.22,13.5.22,14.5.22,15.5.22,16.5.22,17.5.22,18.5.22,19.5.22,20.5.22,21.5.22,22.5.22,23.5.22,24.5.22,25.5.22,26.5.22,27.5.22,28.5.22,29.5.22,30.5.22,31.5.22,1.6.22,2.6.22,3.6.22,4.6.22,5.6.22,6.6.22,7.6.22,8.6.22,9.6.22,10.6.22,11.6.22,12.6.22,13.6.22,14.6.22,15.6.22,16.6.22,17.6.22,18.6.22,19.6.22,20.6.22,21.6.22,22.6.22,23.6.22,24.6.22,25.6.22,26.6.22,27.6.22,28.6.22,29.6.22,30.6.22,1.7.22,2.7.22,3.7.22,4.7.22,5.7.22,6.7.22,7.7.22,8.7.22,9.7.22,10.7.22,11.7.22,12.7.22,13.7.22,14.7.22,15.7.22,16.7.22,17.7.22,18.7.22,19.7.22,20.7.22,21.7.22,22.7.22,23.7.22,24.7.22,25.7.22,26.7.22,27.7.22,28.7.22,29.7.22,30.7.22,31.7.22,1.8.22,2.8.22,3.8.22,4.8.22,5.8.22,6.8.22,7.8.22,8.8.22,9.8.22,10.8.22,11.8.22,12.8.22,13.8.22,14.8.22,15.8.22,16.8.22,17.8.22,18.8.22,19.8.22,20.8.22,21.8.22,22.8.22,23.8.22,24.8.22,25.8.22,26.8.22,27.8.22,28.8.22,29.8.22,30.8.22,31.8.22,1.9.22,2.9.22,3.9.22,4.9.22,5.9.22,6.9.22,7.9.22,8.9.22,9.9.22,10.9.22,11.9.22,12.9.22,13.9.22,14.9.22,15.9.22,16.9.22,17.9.22,18.9.22,19.9.22,20.9.22,21.9.22,22.9.22,23.9.22,24.9.22,25.9.22,26.9.22,27.9.22,28.9.22,29.9.22,30.9.22,1.10.22,2.10.22,3.10.22,4.10.22,5.10.22,6.10.22,7.10.22,8.10.22,9.10.22,10.10.22,11.10.22,12.10.22,13.10.22,14.10.22,15.10.22,16.10.22,17.10.22,18.10.22,19.10.22,20.10.22,21.10.22,22.10.22,23.10.22,24.10.22,25.10.22,26.10.22,27.10.22,28.10.22,29.10.22,30.10.22,31.10.22,1.11.22,2.11.22,3.11.22,4.11.22,5.11.22,6.11.22,7.11.22,8.11.22,9.11.22,10.11.22,11.11.22,12.11.22,13.11.22,14.11.22,15.11.22,16.11.22,17.11.22,18.11.22,19.11.22,20.11.22,21.11.22,22.11.22,23.11.22,24.11.22,25.11.22,26.11.22,27.11.22,28.11.22,29.11.22,30.11.22,1.12.22,2.12.22,3.12.22,4.12.22,5.12.22,6.12.22,7.12.22,8.12.22,9.12.22,10.12.22,11.12.22,12.12.22,13.12.22,14.12.22,15.12.22,16.12.22,17.12.22,18.12.22,19.12.22,20.12.22,21.12.22,22.12.22,23.12.22,24.12.22,25.12.22,26.12.22,27.12.22,28.12.22,29.12.22,30.12.22,31.12.22,1.1.23,2.1.23,3.1.23,4.1.23,5.1.23,6.1.23,7.1.23,8.1.23,9.1.23,10.1.23,11.1.23,12.1.23,13.1.23,14.1.23,15.1.23,16.1.23,17.1.23,18.1.23,19.1.23,20.1.23,21.1.23,22.1.23,23.1.23,24.1.23,25.1.23,26.1.23,27.1.23,28.1.23,29.1.23,30.1.23,31.1.23,1.2.23,2.2.23,3.2.23,4.2.23,5.2.23,6.2.23,7.2.23,8.2.23,9.2.23,10.2.23,11.2.23,12.2.23,13.2.23,14.2.23,15.2.23,16.2.23,17.2.23,18.2.23,19.2.23,20.2.23,21.2.23,22.2.23,23.2.23,24.2.23,25.2.23,26.2.23,27.2.23,28.2.23,1.3.23,2.3.23,3.3.23,4.3.23,5.3.23,6.3.23,7.3.23,8.3.23,9.3.23,10.3.23,11.3.23,12.3.23,13.3.23,14.3.23,15.3.23,16.3.23,17.3.23,18.3.23,19.3.23,20.3.23,21.3.23,22.3.23,23.3.23,24.3.23,25.3.23,26.3.23,27.3.23,28.3.23,29.3.23,30.3.23,31.3.23,1.4.23,2.4.23,3.4.23,4.4.23,5.4.23,6.4.23,7.4.23
"{""type"":""MultiPolygon"",""coordinates"":[[[[14.526951,50.168833],[14.537806,50.167482],[14.544156,50.165779],[14.549341,50.163351],[14.565293,50.152607],[14.577708,50.146872],[14.582036,50.143092],[14.585464,50.136687],[14.589793,50.132502],[14.597242,50.130173],[14.620686,50.126173],[14.624422,50.124778],[14.628135,50.122757],[14.634815,50.116582],[14.638221,50.112243],[14.64178,50.109222],[14.645186,50.1072],[14.652019,50.10475],[14.673003,50.100356],[14.678738,50.097236],[14.683067,50.092423],[14.684473,50.087414],[14.68399,50.084239],[14.681682,50.080613],[14.673311,50.073483],[14.645494,50.055839],[14.642395,50.052972],[14.641165,50.05095],[14.641011,50.049324],[14.642088,50.047391],[14.646746,50.041348],[14.647823,50.03858],[14.648438,50.035295],[14.647054,50.026363],[14.647823,50.023803],[14.649844,50.020232],[14.652019,50.017211],[14.653865,50.013981],[14.654173,50.011784],[14.653865,50.009257],[14.652635,50.007027],[14.646746,49.999853],[14.624422,49.996183],[14.588079,49.995041],[14.570721,49.996183],[14.556614,49.998611],[14.55367,49.999743],[14.551648,50.000314],[14.549012,50.000523],[14.54231,49.999897],[14.532532,49.99804],[14.516404,49.990339],[14.501682,49.981396],[14.49564,49.979154],[14.450948,49.969981],[14.379119,49.961763],[14.337195,49.9507],[14.326187,49.951919],[14.322891,49.95282],[14.320298,49.954062],[14.31854,49.955204],[14.317156,49.956797],[14.316211,49.962587],[14.316848,49.969311],[14.317464,49.972354],[14.318079,49.97933],[14.317002,49.982901],[14.314366,49.986768],[14.287383,50.006851],[14.2849,50.00918],[14.282725,50.011784],[14.280572,50.015245],[14.275298,50.027187],[14.270794,50.033537],[14.268113,50.036437],[14.24346,50.0563],[14.240362,50.059278],[14.239263,50.061552],[14.239263,50.064288],[14.240208,50.066715],[14.241592,50.069253],[14.244383,50.073252],[14.245635,50.075625],[14.246097,50.077955],[14.244536,50.079943],[14.2419,50.081833],[14.236165,50.085085],[14.21773,50.092292],[14.214632,50.094621],[14.213028,50.096477],[14.213225,50.098038],[14.213533,50.099378],[14.214632,50.100927],[14.216939,50.102575],[14.235857,50.109683],[14.283208,50.120878],[14.289251,50.121361],[14.295139,50.120878],[14.319991,50.114341],[14.324956,50.113737],[14.330691,50.114649],[14.336272,50.116714],[14.340293,50.119681],[14.3417,50.122163],[14.341238,50.125218],[14.339678,50.128777],[14.338755,50.132655],[14.339524,50.135962],[14.341853,50.138654],[14.346028,50.140566],[14.4776,50.165164],[14.526951,50.168833]]]]}",CZ010,CZE-1595,CZ-PR,Praha,7. 4.,31. 3.,"19,3","19,3","27,2","-7,9","0,1","0,1","0,2","0,3","0,3","0,9","1,2","1,0","1,3","2,2","2,5","3,4","3,4","4,2","7,2","8,4","9,2","11,2","16,2","18,3","21,9","21,0","22,5","25,1","28,9","28,3","34,1","33,6","33,9","33,8","33,9","33,6","34,5","30,6","28,5","28,8","28,8","26,9","25,4","22,2","20,3","19,6","17,9","16,0","14,3","12,9","11,7","10,6","11,3","11,2","13,6","13,4","11,5","9,9","9,3","8,2","7,3","4,3","4,4","4,4","6,8","6,8","5,9","5,9","6,5","7,2","7,0","5,5","5,5","6,3","6,9","7,0","6,1","7,2","7,0","7,2","7,8","8,0","9,1","9,7","9,1","8,5","9,2","7,9","7,3","5,6","4,6","4,4","4,9","4,0","4,6","5,0","5,7","6,7","7,8","8,3","7,9","7,3","7,2","7,2","6,6","5,8","5,5","6,4","7,6","8,2","8,2","8,6","8,4","9,1","9,4","8,4","7,9","7,5","7,9","8,2","7,5","6,7","7,1","7,3","6,9","6,2","5,5","5,5","5,6","4,9","4,8","5,2","4,9","5,2","5,5","5,6","6,1","6,0","6,3","7,0","7,3","7,3","7,0","7,6","9,3","10,3","14,2","17,5","20,1","25,8","27,7","28,3","29,8","29,7","30,6","30,0","27,6","27,2","26,4","26,4","27,7","25,3","25,8","27,0","27,9","28,6","29,3","29,9","33,6","36,6","37,4","37,2","37,8","37,5","36,6","36,8","33,2","37,7","40,7","40,6","41,6","41,5","43,8","47,9","47,9","45,8","53,3","52,8","56,5","58,6","65,8","71,0","76,1","79,0","84,4","100,1","111,7","122,9","129,7","152,7","159,1","169,6","167,1","181,6","213,8","225,6","232,1","234,4","237,4","252,9","251,9","238,2","241,7","237,6","239,8","234,3","223,3","225,1","229,9","229,7","229,0","241,3","258,0","291,9","316,5","320,1","381,6","396,2","391,1","403,9","429,5","462,1","494,9","494,0","529,8","547,5","577,0","606,4","634,0","677,1","690,9","702,3","708,9","729,8","726,2","684,8","656,1","631,6","606,5","583,9","539,9","493,7","480,6","446,3","414,1","373,8","355,9","332,4","311,4","300,2","271,4","253,2","242,2","237,4","235,8","217,1","187,8","188,2","188,8","187,3","185,3","181,4","189,4","189,8","174,7","164,9","165,5","167,8","166,1","161,8","163,7","178,6","182,4","190,3","190,6","192,6","204,3","213,7","219,0","226,4","229,8","236,8","245,8","268,9","287,5","308,9","335,4","366,0","380,9","419,7","458,2","511,8","507,2","467,2","430,5","442,4","471,0","510,1","541,8","616,0","620,7","640,6","660,8","655,8","668,9","661,5","634,3","699,5","715,5","687,0","651,7","569,5","515,7","465,0","427,2","404,0","388,7","383,2","380,5","359,6","356,2","367,1","367,0","367,7","368,4","370,5","377,8","389,2","391,1","388,0","391,0","395,3","396,7","402,4","419,4","417,1","428,3","429,0","459,1","473,5","474,6","478,5","486,0","504,8","515,5","507,2","522,5","549,3","569,2","587,2","598,1","622,0","636,4","687,0","698,3","721,3","765,0","786,4","797,6","813,8","812,7","825,6","837,6","812,0","813,7","791,4","767,5","750,8","754,0","699,4","694,3","668,0","658,2","646,8","619,9","581,7","576,3","561,3","539,0","525,7","514,3","481,9","450,3","432,2","399,5","387,5","379,6","363,7","343,3","337,9","312,0","293,3","276,7","278,0","242,5","220,8","214,1","211,0","204,8","205,5","197,4","209,1","207,3","187,0","175,3","167,1","161,2","156,7","149,4","144,4","136,2","131,4","123,4","121,6","122,5","118,4","112,7","110,8","112,5","110,5","106,9","104,8","108,7","100,1","94,8","89,7","87,5","85,4","83,8","74,5","72,4","70,9","65,9","61,0","59,2","57,9","56,8","55,7","51,9","49,4","47,0","45,9","45,1","41,3","36,1","34,2","32,5","30,4","28,4","28,8","26,5","25,2","23,4","26,1","25,4","25,1","24,7","24,5","24,6","23,4","19,2","17,8","16,4","15,4","14,1","12,4","12,4","14,3","15,1","15,9","16,7","17,9","17,5","16,9","15,7","16,3","17,1","17,6","19,8","22,0","25,4","27,8","28,9","30,5","33,4","32,4","31,2","33,5","35,1","37,9","37,3","37,6","39,5","44,9","43,2","42,8","41,8","44,2","42,8","42,5","41,3","40,2","38,9","36,7","34,2","32,6","31,5","28,5","27,4","25,2","23,2","22,7","22,1","21,2","21,5","21,3","21,3","22,2","23,6","24,2","24,0","26,1","26,8","28,2","31,2","30,1","29,9","32,0","30,0","29,8","29,9","28,8","29,1","30,5","28,9","29,8","31,4","31,9","30,3","30,2","28,6","29,4","28,8","26,9","26,7","27,6","27,8","28,2","30,8","36,6","38,3","40,4","41,2","41,5","42,2","42,3","40,5","43,8","46,8","47,3","48,8","50,0","51,2","51,5","51,6","50,2","53,9","55,3","55,8","56,0","52,9","55,8","58,2","59,2","61,0","61,3","63,2","70,2","69,2","70,5","73,7","74,9","75,0","80,9","81,6","88,2","91,8","95,4","100,7","107,3","119,4","136,8","157,9","185,0","209,3","232,8","245,3","262,5","303,1","328,9","339,5","353,5","366,9","374,8","396,9","426,2","443,9","467,0","479,4","493,0","496,7","517,1","547,5","587,4","601,1","644,8","681,9","711,8","725,4","802,3","827,5","848,4","955,2","995,6","1030,4","1060,5","1081,7","1065,0","1192,6","1132,3","1115,6","1130,8","1161,3","1099,0","1126,8","1030,6","1002,6","976,9","933,3","914,5","880,5","835,7","799,0","760,6","751,0","720,5","677,3","671,4","648,3","620,3","603,7","574,1","574,1","547,4","519,7","500,3","501,9","460,3","417,3","419,8","421,0","413,3","409,9","400,7","434,1","430,1","424,8","504,1","549,8","618,7","675,4","724,7","795,6","816,8","802,7","903,2","1016,8","1128,6","1248,2","1370,4","1508,9","1756,1","1998,4","2210,3","2454,8","2613,6","2715,8","2791,5","2888,2","2897,8","3145,2","3181,3","3301,5","3259,3","3316,3","3193,1","3296,8","3007,3","2854,4","2604,0","2584,9","2367,0","2339,8","2047,3","1886,5","1727,4","1669,1","1542,2","1526,0","1375,3","1357,4","1254,8","1210,2","1155,4","1137,6","1099,3","1066,7","931,9","905,3","854,7","801,7","774,0","760,0","726,3","709,8","689,8","668,3","662,6","649,2","650,0","641,5","626,3","621,3","622,8","635,6","630,7","635,7","650,1","656,4","657,6","654,9","653,5","673,1","668,5","675,7","694,0","700,0","692,9","684,9","672,8","670,7","659,4","653,4","636,0","655,1","644,5","634,0","638,0","609,8","579,4","572,8","553,8","528,7","519,3","510,2","495,3","464,7","438,4","415,3","386,7","364,8","341,0","290,0","274,1","270,3","249,0","255,0","251,0","252,6","266,2","243,9","218,0","205,4","190,8","186,1","181,5","173,8","166,2","156,8","149,4","139,8","132,1","123,2","108,2","92,3","82,8","76,2","71,7","67,8","66,7","61,8","60,4","54,5","52,4","49,4","48,3","47,7","45,6","36,8","38,2","35,0","34,5","34,5","34,0","31,8","35,2","31,7","29,6","31,4","32,2","32,2","36,0","36,8","43,3","47,9","48,2","48,7","49,8","52,8","59,6","60,9","62,6","67,2","68,7","69,5","70,2","74,9","79,0","89,4","95,9","98,1","98,9","120,8","138,9","154,7","163,5","180,2","185,4","187,4","180,2","165,0","138,9","143,7","151,9","153,6","155,2","173,4","196,0","234,1","239,4","241,9","243,3","244,4","243,1","272,5","282,2","300,0","304,3","313,6","313,8","332,0","324,9","326,1","313,8","306,6","295,5","294,1","282,8","270,3","259,7","248,7","241,9","240,5","239,2","229,4","215,9","206,9","207,3","206,4","206,4","208,4","204,3","212,1","211,6","206,0","200,5","199,8","197,2","196,1","180,5","174,5","170,9","165,5","164,5","163,1","160,8","161,9","158,9","158,4","158,6","157,6","157,1","160,9","167,6","176,6","182,8","190,3","193,0","194,4","196,8","208,3","208,3","210,7","214,3","212,0","212,3","219,8","210,0","215,5","217,7","221,6","224,9","225,2","234,7","254,6","231,2","242,0","251,9","252,9","255,5","258,6","246,6","277,1","273,1","261,4","259,2","258,1","249,9","243,5","226,5","223,3","215,9","211,7","210,1","181,6","180,2","183,9","174,8","164,7","163,7","161,6","164,4","142,2","124,3","110,3","94,2","90,2","88,9","81,5","82,2","78,0","73,1","80,0","80,1","80,1","73,5","65,7","64,0","62,8","59,3","58,2","58,2","59,1","58,6","56,6","49,5","49,3","50,3","50,6","50,6","50,0","50,1","54,5","57,6","58,3","57,5","59,5","60,5","62,1","67,0","66,0","66,2","67,1","66,4","67,7","70,1","70,8","72,6","72,6","72,4","72,8","70,9","67,2","60,7","58,9","57,6","56,9","56,6","54,9","53,6","55,0","51,8","51,4","51,2","37,7","34,8","32,2","32,4","31,2","30,9","31,2","36,5","34,3","33,5","29,6","27,5","27,6","26,5","24,0","22,2","20,1","21,9","22,1","20,7","20,7","19,9","21,4","22,3","19,1","19,5","19,9","20,3","20,3","19,2","18,9","20,2","20,0","20,1","20,2","22,7","24,9","27,0","28,2","30,1","31,0","30,9","33,9","34,8","36,5","37,4","38,2","38,1","39,1","42,3","49,3","56,2","61,3","66,6","66,6","66,1","71,6","73,7","72,3","73,3","71,2","71,2","71,6","69,0","64,9","61,6","58,4","60,7","60,7","60,6","62,2","62,8","67,4","68,3","65,7","65,3","64,7","62,2","58,8","54,2","52,5","49,6","49,7","50,0","47,3","47,2","46,7","43,7","42,9","42,4","42,2","37,8","34,5","30,5","29,5","27,2","27,3","27,6","26,1","23,7","21,9","22,1","19,3"
